SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2019,NPOPCHG_2019,BIRTHS2019,DEATHS2019,NATURALINC2010,NATURALINC2019,INTERNATIONALMIG2019,GQESTIMATES2019,RBIRTH2019,RDEATH2019
50,2,4,19,129,Iowa,Mills County,15109,41,137,134,12,3,3,564,9.079762733,8.880935812
50,2,4,19,131,Iowa,Mitchell County,10586,15,129,123,9,6,1,202,12.19454554,11.62735738
50,2,4,19,133,Iowa,Monona County,8615,-44,86,137,1,-51,0,200,9.957161051,15.86198912
50,2,4,19,135,Iowa,Monroe County,7707,-61,78,79,14,-1,4,111,10.08077544,10.21001616
50,2,4,19,137,Iowa,Montgomery County,9917,-44,107,135,-25,-28,1,192,10.76567059,13.58285542
50,2,4,19,139,Iowa,Muscatine County,42664,-210,526,372,77,154,47,547,12.29862751,8.697888658
50,2,4,19,141,Iowa,O'Brien County,13753,-45,170,182,21,-12,1,395,12.34074988,13.21186164
50,2,4,19,143,Iowa,Osceola County,5958,-70,59,67,6,-8,2,97,9.844818955,11.17970966
50,2,4,19,145,Iowa,Page County,15107,-122,140,194,-32,-54,1,1519,9.229957806,12.79008439
50,2,4,19,147,Iowa,Palo Alto County,8886,-17,106,108,5,-2,12,259,11.91747709,12.14233515
50,2,4,19,149,Iowa,Plymouth County,25177,153,276,231,-4,45,17,282,10.9957969,9.203003924
50,2,4,19,151,Iowa,Pocahontas County,6619,-95,71,85,1,-14,0,101,10.65026626,12.75031876
50,2,4,19,153,Iowa,Polk County,490161,4328,6750,3580,854,3170,385,9412,13.83205225,7.336110673
50,2,4,19,155,Iowa,Pottawattamie County,93206,-58,1110,941,96,169,-8,2005,11.90540033,10.09277632
50,2,4,19,157,Iowa,Poweshiek County,18504,37,166,198,18,-32,9,1620,8.98001136,10.71109789
50,2,4,19,159,Iowa,Ringgold County,4894,-46,52,63,-19,-11,1,175,10.5755542,12.81269067
50,2,4,19,161,Iowa,Sac County,9721,16,106,117,-4,-11,0,182,10.9132091,12.04571193
50,2,4,19,163,Iowa,Scott County,172943,140,2069,1509,205,560,65,3387,11.96832357,8.728951311
50,2,4,19,165,Iowa,Shelby County,11454,-105,110,132,-3,-22,-1,206,9.559814018,11.47177682
50,2,4,19,167,Iowa,Sioux County,34855,53,487,254,85,233,24,2203,13.98280144,7.292877959
50,2,4,19,169,Iowa,Story County,97117,336,872,526,170,346,355,10508,8.994419747,5.425533012
50,2,4,19,171,Iowa,Tama County,16854,-15,219,193,-8,26,3,292,12.98816831,11.44619399
50,2,4,19,173,Iowa,Taylor County,6121,-39,70,62,11,8,1,54,11.39972315,10.09689765
50,2,4,19,175,Iowa,Union County,12241,-57,130,138,-2,-8,4,457,10.59537879,11.2474021
50,2,4,19,177,Iowa,Van Buren County,7044,31,88,96,19,-8,0,57,12.52045244,13.65867539
50,2,4,19,179,Iowa,Wapello County,34969,-22,436,392,32,44,87,859,12.46426529,11.20640366
50,2,4,19,181,Iowa,Warren County,51466,452,586,439,68,147,1,1508,11.43637783,8.567525371
50,2,4,19,183,Iowa,Washington County,21965,-93,275,225,3,50,-1,303,12.49346932,10.22192945
50,2,4,19,185,Iowa,Wayne County,6441,36,80,88,6,-8,0,93,12.45523899,13.70076288
50,2,4,19,187,Iowa,Webster County,35904,-435,421,418,-8,3,28,2768,11.65510845,11.57205542
50,2,4,19,189,Iowa,Winnebago County,10354,-185,95,119,-4,-24,1,472,9.093954913,11.3913751
50,2,4,19,191,Iowa,Winneshiek County,19991,-26,174,187,23,-13,4,1974,8.698260348,9.348130374
50,2,4,19,193,Iowa,Woodbury County,103107,592,1390,900,193,490,100,2446,13.51995409,8.753927109
50,2,4,19,195,Iowa,Worth County,7381,-32,77,69,2,8,0,67,10.40962552,9.328105989
50,2,4,19,197,Iowa,Wright County,12562,-128,154,161,-18,-7,11,199,12.1970537,12.75146523
40,2,4,20,0,Kansas,Kansas,2913314,1955,35457,25230,3991,10227,4104,80546,12.17476071,8.66314727
50,2,4,20,1,Kansas,Allen County,12369,-132,138,161,5,-23,8,382,11.09770808,12.9473261
50,2,4,20,3,Kansas,Anderson County,7858,10,102,96,11,6,-4,103,12.98866675,12.22462753
50,2,4,20,5,Kansas,Atchison County,16073,-100,162,170,-18,-8,-2,1385,10.04775786,10.54394344
50,2,4,20,7,Kansas,Barber County,4427,-38,50,48,8,2,1,40,11.24606388,10.79622132
50,2,4,20,9,Kansas,Barton County,25779,-278,271,304,11,-33,5,672,10.45605371,11.7293001
50,2,4,20,11,Kansas,Bourbon County,14534,-8,175,146,-23,29,9,409,12.03741918,10.04264686
50,2,4,20,13,Kansas,Brown County,9564,-46,125,121,-12,4,-1,116,13.03848962,12.62125795
50,2,4,20,15,Kansas,Butler County,66911,78,731,637,17,94,20,2298,10.9313315,9.525660964
50,2,4,20,17,Kansas,Chase County,2648,48,18,14,-9,4,0,145,6.859756098,5.335365854
50,2,4,20,19,Kansas,Chautauqua County,3250,-54,28,40,-19,-12,0,79,8.544400366,12.20628624
50,2,4,20,21,Kansas,Cherokee County,19939,-96,212,264,-46,-52,10,202,10.60689448,13.20858558
50,2,4,20,23,Kansas,Cheyenne County,2657,12,28,43,-10,-15,2,49,10.56205206,16.22029423
50,2,4,20,25,Kansas,Clark County,1994,0,23,22,-4,1,0,57,11.53460381,11.0330993
50,2,4,20,27,Kansas,Clay County,8002,-1,92,106,-13,-14,1,140,11.49640737,13.24586067
50,2,4,20,29,Kansas,Cloud County,8786,52,98,124,-23,-26,5,498,11.18721461,14.15525114
50,2,4,20,31,Kansas,Coffey County,8179,-53,96,84,-21,12,1,130,11.69946987,10.23703613
50,2,4,20,33,Kansas,Comanche County,1700,-36,20,15,-10,5,-1,65,11.64144354,8.731082654
50,2,4,20,35,Kansas,Cowley County,34908,-241,393,413,49,-20,19,2013,11.2194356,11.79039925
50,2,4,20,37,Kansas,Crawford County,38818,-93,448,361,42,87,85,1779,11.52722922,9.288682474
50,2,4,20,39,Kansas,Decatur County,2827,-33,31,39,0,-8,4,81,10.90205732,13.71549147
50,2,4,20,41,Kansas,Dickinson County,18466,-216,198,199,24,-1,2,307,10.66006245,10.71390115
50,2,4,20,43,Kansas,Doniphan County,7600,-58,69,71,9,-2,1,427,9.044435706,9.306593263
50,2,4,20,45,Kansas,Douglas County,122259,1150,1107,687,170,420,387,8806,9.097334078,5.645771013
50,2,4,20,47,Kansas,Edwards County,2798,-22,25,21,8,4,2,35,8.8999644,7.475970096
50,2,4,20,49,Kansas,Elk County,2530,46,23,33,-7,-10,0,40,9.174311927,13.1631432
50,2,4,20,51,Kansas,Ellis County,28553,-93,294,248,9,46,44,1036,10.2799,8.671480271
50,2,4,20,53,Kansas,Ellsworth County,6102,-61,54,68,-6,-14,2,978,8.805544232,11.08846311
50,2,4,20,55,Kansas,Finney County,36467,-61,613,208,127,405,105,547,16.79567094,5.699020481
50,2,4,20,57,Kansas,Ford County,33619,-258,559,219,68,340,240,708,16.56394453,6.489273438
50,2,4,20,59,Kansas,Franklin County,25544,-81,295,250,-7,45,9,479,11.53041881,9.771541363
50,2,4,20,61,Kansas,Geary County,31670,-1107,851,187,172,664,24,843,26.40929756,5.803218148
50,2,4,20,63,Kansas,Gove County,2636,25,27,35,-7,-8,2,56,10.2915952,13.34095674
50,2,4,20,65,Kansas,Graham County,2482,7,19,38,4,-19,3,40,7.665926972,15.33185394
50,2,4,20,67,Kansas,Grant County,7150,-144,108,34,5,74,-9,79,14.95430629,4.707837164
50,2,4,20,69,Kansas,Gray County,5988,-88,94,41,19,53,16,78,15.58355438,6.797082228
50,2,4,20,71,Kansas,Greeley County,1232,3,22,9,-2,13,2,26,17.87891101,7.314099959
50,2,4,20,73,Kansas,Greenwood County,5982,-29,56,71,0,-15,0,90,9.338780956,11.84024014
50,2,4,20,75,Kansas,Hamilton County,2539,-61,29,17,18,12,15,0,11.28624246,6.616073166
50,2,4,20,77,Kansas,Harper County,5436,-72,57,91,-21,-34,2,129,10.41666667,16.63011696
50,2,4,20,79,Kansas,Harvey County,34429,246,372,332,31,40,37,1317,10.84358421,9.677607416
50,2,4,20,81,Kansas,Haskell County,3968,-22,49,21,7,28,3,33,12.31465192,5.277707967
50,2,4,20,83,Kansas,Hodgeman County,1794,-28,17,25,7,-8,6,14,9.402654867,13.82743363
50,2,4,20,85,Kansas,Jackson County,13171,-99,173,131,-12,42,-3,133,13.08573806,9.908853674
50,2,4,20,87,Kansas,Jefferson County,19043,187,171,149,5,22,-2,235,9.023984802,7.863004301
50,2,4,20,89,Kansas,Jewell County,2879,34,31,34,-7,-3,0,27,10.8315863,11.87980433
50,2,4,20,91,Kansas,Johnson County,602401,4274,7125,4070,1143,3055,937,5160,11.8697773,6.780349979
50,2,4,20,93,Kansas,Kearny County,3838,-103,59,23,10,36,5,81,15.16904486,5.913356473
50,2,4,20,95,Kansas,Kingman County,7152,-68,75,93,4,-18,-1,190,10.43696076,12.94183134
50,2,4,20,97,Kansas,Kiowa County,2475,-14,29,23,3,6,1,149,11.68412571,9.266720387
50,2,4,20,99,Kansas,Labette County,19618,-288,248,222,-15,26,-3,480,12.54933711,11.2336808
50,2,4,20,101,Kansas,Lane County,1535,-11,13,17,-5,-4,0,3,8.438818565,11.03537812
50,2,4,20,103,Kansas,Leavenworth County,81758,261,940,639,115,301,17,6498,11.51572693,7.828244158
50,2,4,20,105,Kansas,Lincoln County,2962,-36,21,36,6,-15,0,50,7.046979866,12.08053691
50,2,4,20,107,Kansas,Linn County,9703,-68,90,121,-14,-31,0,63,9.243093355,12.42682551
50,2,4,20,109,Kansas,Logan County,2794,-18,41,19,4,22,0,41,14.62718516,6.778451659
50,2,4,20,111,Kansas,Lyon County,33195,-105,389,276,65,113,47,1451,11.70012783,8.301376043
50,2,4,20,113,Kansas,McPherson County,28542,14,305,336,-26,-31,0,928,10.688628,11.77501314
50,2,4,20,115,Kansas,Marion County,11884,-39,107,142,16,-35,5,727,8.988952829,11.9292645
50,2,4,20,117,Kansas,Marshall County,9707,-8,117,99,4,18,3,164,12.04819277,10.19462465
50,2,4,20,119,Kansas,Meade County,4033,-65,38,34,5,4,7,119,9.346943795,8.363054975
50,2,4,20,121,Kansas,Miami County,34237,500,390,294,66,96,12,645,11.47497573,8.650366317
50,2,4,20,123,Kansas,Mitchell County,5979,-131,72,102,-19,-30,2,246,11.91165522,16.8748449
50,2,4,20,125,Kansas,Montgomery County,31829,-262,322,356,-24,-34,61,1114,10.07509387,11.13892366
50,2,4,20,127,Kansas,Morris County,5620,63,75,70,5,5,8,66,13.42041693,12.52572247
50,2,4,20,129,Kansas,Morton County,2587,-106,35,23,12,12,-2,83,13.25757576,8.712121212
50,2,4,20,131,Kansas,Nemaha County,10231,106,152,84,-5,68,5,259,14.93417174,8.253094911
50,2,4,20,133,Kansas,Neosho County,16007,-18,182,171,-9,11,38,450,11.36363636,10.67682318
50,2,4,20,135,Kansas,Ness County,2750,-46,14,36,-5,-22,7,70,5.048683736,12.98232961
50,2,4,20,137,Kansas,Norton County,5361,-58,51,62,-10,-11,1,817,9.461966605,11.50278293
50,2,4,20,139,Kansas,Osage County,15949,11,170,209,-9,-39,3,194,10.66265249,13.10879042
50,2,4,20,141,Kansas,Osborne County,3421,-38,41,36,6,5,1,100,11.91860465,10.46511628
50,2,4,20,143,Kansas,Ottawa County,5704,-48,39,57,13,-18,1,98,6.808659218,9.951117318
50,2,4,20,145,Kansas,Pawnee County,6414,-159,76,81,11,-5,-1,1026,11.7040117,12.47401247
50,2,4,20,147,Kansas,Phillips County,5234,-42,49,64,-3,-15,0,68,9.324452902,12.17887726
50,2,4,20,149,Kansas,Pottawatomie County,24383,174,347,195,70,152,6,299,14.28218637,8.026012512
50,2,4,20,151,Kansas,Pratt County,9164,-176,95,87,10,8,4,381,10.26805015,9.403372244
50,2,4,20,153,Kansas,Rawlins County,2530,28,33,20,-14,13,7,40,13.11605723,7.949125596
50,2,4,20,155,Kansas,Reno County,61998,-333,670,699,1,-29,38,3111,10.77785553,11.24435972
50,2,4,20,157,Kansas,Republic County,4636,-16,59,61,-27,-2,5,103,12.70456503,13.13522825
50,2,4,20,159,Kansas,Rice County,9537,54,103,94,16,9,7,651,10.83070452,9.884332282
50,2,4,20,161,Kansas,Riley County,74232,-480,854,360,193,494,416,10660,11.46739714,4.834031582
50,2,4,20,163,Kansas,Rooks County,4920,-75,49,70,17,-21,0,72,9.88401412,14.12002017
50,2,4,20,165,Kansas,Rush County,3036,-20,28,27,-12,1,0,66,9.192383454,8.864084045
50,2,4,20,167,Kansas,Russell County,6856,-46,71,95,16,-24,-7,89,10.32126763,13.81014682
50,2,4,20,169,Kansas,Saline County,54224,-163,682,500,119,182,2,1471,12.55858062,9.207170544
50,2,4,20,171,Kansas,Scott County,4823,-86,58,59,-2,-1,-2,105,11.91944102,12.12494862
50,2,4,20,173,Kansas,Sedgwick County,516042,2558,6705,4511,1004,2194,622,7238,13.02541169,8.7632561
50,2,4,20,175,Kansas,Seward County,21428,-474,403,110,61,293,106,476,18.60143088,5.07731364
50,2,4,20,177,Kansas,Shawnee County,176875,-415,2002,1800,350,202,132,4389,11.30546497,10.16475372
50,2,4,20,179,Kansas,Sheridan County,2521,-1,31,21,-9,10,2,33,12.29426928,8.328375967
50,2,4,20,181,Kansas,Sherman County,5917,0,72,74,12,-2,-1,102,12.16832855,12.50633767
50,2,4,20,183,Kansas,Smith County,3583,-7,41,39,-1,2,0,56,11.43175798,10.87411125
50,2,4,20,185,Kansas,Stafford County,4156,-6,51,49,-1,2,0,69,12.26256312,11.78167829
50,2,4,20,187,Kansas,Stanton County,2006,-19,29,20,-1,9,12,47,14.38848921,9.923096006
50,2,4,20,189,Kansas,Stevens County,5485,-51,62,32,7,30,23,72,11.25124762,5.807095545
50,2,4,20,191,Kansas,Sumner County,22836,-183,249,252,33,-3,9,409,10.86032058,10.99116781
50,2,4,20,193,Kansas,Thomas County,7777,67,115,58,-6,57,11,353,14.85116549,7.490153032
50,2,4,20,195,Kansas,Trego County,2803,6,19,41,-3,-22,2,64,6.785714286,14.64285714
50,2,4,20,197,Kansas,Wabaunsee County,6931,19,74,51,4,23,2,90,10.69132414,7.368345012
50,2,4,20,199,Kansas,Wallace County,1518,29,17,9,-8,8,0,19,11.30695045,5.986032591
50,2,4,20,201,Kansas,Washington County,5406,-44,72,85,1,-13,3,114,13.26455416,15.65954311
50,2,4,20,203,Kansas,Wichita County,2119,7,28,16,3,12,0,26,13.23564169,7.563223824
50,2,4,20,205,Kansas,Wilson County,8525,-141,107,110,-3,-3,1,121,12.44837415,12.79739399
50,2,4,20,207,Kansas,Woodson County,3138,-46,35,40,-1,-5,0,39,11.07244543,12.65422335
50,2,4,20,209,Kansas,Wyandotte County,165429,108,2477,1423,269,1054,500,1335,14.97808012,8.604686319
40,3,6,21,0,Kentucky,Kentucky,4467673,6520,53471,46074,3133,7397,765,132667,11.97716251,10.32028175
50,3,6,21,1,Kentucky,Adair County,19202,3,184,216,8,-32,-1,1187,9.583083774,11.24970704
50,3,6,21,3,Kentucky,Allen County,21315,193,239,242,47,-3,1,197,11.26375569,11.40514174
50,3,6,21,5,Kentucky,Anderson County,22747,106,252,211,-24,41,6,108,11.10425663,9.297611704
50,3,6,21,7,Kentucky,Ballard County,7888,-104,76,98,3,-22,0,127,9.571788413,12.34256927
50,3,6,21,9,Kentucky,Barren County,44249,134,557,519,-8,38,0,702,12.606944,11.74686524
50,3,6,21,11,Kentucky,Bath County,12500,56,194,161,18,33,-2,103,15.55484285,12.90891597
50,3,6,21,13,Kentucky,Bell County,26032,-455,316,379,-10,-63,5,947,12.03374017,14.43287191
50,3,6,21,15,Kentucky,Boone County,133581,1680,1680,939,291,741,0,834,12.65622528,7.073925916
50,3,6,21,17,Kentucky,Bourbon County,19788,-328,208,235,-29,-27,-3,236,10.42502005,11.77826784
50,3,6,21,19,Kentucky,Boyd County,46718,-574,493,597,13,-104,-11,2063,10.48824593,12.70077651
50,3,6,21,21,Kentucky,Boyle County,30060,-22,310,317,25,-7,-2,3277,10.30893552,10.54171793
50,3,6,21,23,Kentucky,Bracken County,8303,25,97,100,17,-3,2,41,11.70013871,12.06199867
50,3,6,21,25,Kentucky,Breathitt County,12630,-157,161,205,-30,-44,0,320,12.66868631,16.13093599
50,3,6,21,27,Kentucky,Breckinridge County,20477,168,230,214,-26,16,9,299,11.27837984,10.49379689
50,3,6,21,29,Kentucky,Bullitt County,81676,667,777,653,93,124,-8,340,9.552202108,8.027783754
50,3,6,21,31,Kentucky,Butler County,12879,136,154,143,22,11,0,203,12.02091952,11.16228241
50,3,6,21,33,Kentucky,Caldwell County,12747,31,139,164,13,-25,-1,148,10.9178023,12.88143581
50,3,6,21,35,Kentucky,Calloway County,39001,37,359,407,-9,-48,14,3237,9.209260566,10.44058231
50,3,6,21,37,Kentucky,Campbell County,93584,120,1141,887,98,254,-1,3222,12.20007699,9.48419657
50,3,6,21,39,Kentucky,Carlisle County,4760,21,53,48,-13,5,0,60,11.15906938,10.10632698
50,3,6,21,41,Kentucky,Carroll County,10631,-81,141,125,25,16,0,325,13.21276297,11.71344235
50,3,6,21,43,Kentucky,Carter County,26797,-243,310,336,30,-26,3,595,11.51624348,12.48212196
50,3,6,21,45,Kentucky,Casey County,16159,233,185,202,10,-17,-2,475,11.53186847,12.59155369
50,3,6,21,47,Kentucky,Christian County,70461,-251,1466,627,275,839,-62,5502,20.7688439,8.882718367
50,3,6,21,49,Kentucky,Clark County,36263,83,426,414,-12,12,-10,458,11.76097069,11.42967575
50,3,6,21,51,Kentucky,Clay County,19901,-187,239,245,-13,-6,-3,1754,11.95328715,12.25336968
50,3,6,21,53,Kentucky,Clinton County,10218,66,121,109,-22,12,-2,135,11.880216,10.70201276
50,3,6,21,55,Kentucky,Crittenden County,8806,-90,88,108,-22,-20,-2,210,9.942379392,12.20201107
50,3,6,21,57,Kentucky,Cumberland County,6614,-79,67,104,10,-37,0,86,10.06988803,15.63087097
50,3,6,21,59,Kentucky,Daviess County,101511,628,1302,1044,58,258,42,2731,12.86599405,10.31651136
50,3,6,21,61,Kentucky,Edmonson County,12150,-99,112,146,8,-34,-5,353,9.180704127,11.96770359
50,3,6,21,63,Kentucky,Elliott County,7517,18,68,70,-10,-2,0,1068,9.05700586,9.323388386
50,3,6,21,65,Kentucky,Estill County,14106,-44,139,187,20,-48,1,118,9.838618347,13.23612684
50,3,6,21,67,Kentucky,Fayette County,323152,726,3841,2405,514,1436,242,12826,11.89941417,7.450687601
50,3,6,21,69,Kentucky,Fleming County,14581,96,199,161,31,38,0,22,13.69297461,11.07823574
50,3,6,21,71,Kentucky,Floyd County,35589,-307,416,522,-25,-106,0,673,11.63880534,14.60446248
50,3,6,21,73,Kentucky,Franklin County,50991,190,605,539,-6,66,28,1879,11.88698523,10.5902232
50,3,6,21,75,Kentucky,Fulton County,5969,-97,54,90,-17,-36,0,444,8.97382634,14.95637723
50,3,6,21,77,Kentucky,Gallatin County,8869,103,112,84,18,28,0,85,12.70201304,9.526509782
50,3,6,21,79,Kentucky,Garrard County,17666,147,192,185,29,7,-2,109,10.91374165,10.51584482
50,3,6,21,81,Kentucky,Grant County,25069,4,363,250,54,113,-14,456,14.48119041,9.973271632
50,3,6,21,83,Kentucky,Graves County,37266,-53,492,420,44,72,19,463,13.19300127,11.26231816
50,3,6,21,85,Kentucky,Grayson County,26427,134,300,316,-7,-16,-1,765,11.38088012,11.9878604
50,3,6,21,87,Kentucky,Green County,10941,-57,107,137,-19,-30,0,113,9.754318793,12.48917453
50,3,6,21,89,Kentucky,Greenup County,35098,-234,352,471,-29,-119,-3,454,9.995740452,13.37498225
50,3,6,21,91,Kentucky,Hancock County,8722,-16,106,77,-6,29,0,90,12.14203895,8.820160367
50,3,6,21,93,Kentucky,Hardin County,110958,679,1443,972,176,471,-59,3250,13.04483427,8.786956974
50,3,6,21,95,Kentucky,Harlan County,26010,-299,298,400,-24,-102,0,627,11.39165504,15.29081213
50,3,6,21,97,Kentucky,Harrison County,18886,106,234,218,-17,16,-2,275,12.42499867,11.57542611
50,3,6,21,99,Kentucky,Hart County,19035,133,276,191,-15,85,0,227,14.55043889,10.06932546
50,3,6,21,101,Kentucky,Henderson County,45210,-302,521,520,-6,1,-5,1164,11.48563744,11.46359207
50,3,6,21,103,Kentucky,Henry County,16126,65,181,166,-10,15,0,80,11.24677665,10.31472334
50,3,6,21,105,Kentucky,Hickman County,4380,-51,35,63,-26,-28,0,212,7.944614686,14.30030644
50,3,6,21,107,Kentucky,Hopkins County,44686,-338,525,545,-54,-20,7,1084,11.70438078,12.15026196
50,3,6,21,109,Kentucky,Jackson County,13329,-74,154,168,-33,-14,-1,110,11.52177166,12.56920545
50,3,6,21,111,Kentucky,Jefferson County,766757,-1344,9603,7744,778,1859,499,17228,12.51320969,10.09083577
50,3,6,21,113,Kentucky,Jessamine County,54115,358,629,430,48,199,35,1720,11.66196974,7.972411747
50,3,6,21,115,Kentucky,Johnson County,22188,-203,253,312,-30,-59,-4,528,11.35063595,13.9976222
50,3,6,21,117,Kentucky,Kenton County,166998,706,2236,1501,328,735,-25,2685,13.41774431,9.007170932
50,3,6,21,119,Kentucky,Knott County,14806,-270,142,205,-1,-63,-2,816,9.50404926,13.7206345
50,3,6,21,121,Kentucky,Knox County,31145,-155,385,419,-28,-34,-3,691,12.33085115,13.41980943
50,3,6,21,123,Kentucky,Larue County,14398,99,174,157,-19,17,-3,313,12.12670314,10.9419103
50,3,6,21,125,Kentucky,Laurel County,60813,153,724,673,35,51,-9,695,11.92034444,11.08065167
50,3,6,21,127,Kentucky,Lawrence County,15317,-266,174,225,-8,-51,-4,108,11.26213592,14.5631068
50,3,6,21,129,Kentucky,Lee County,7403,351,72,98,-4,-26,0,1010,9.961950882,13.55932203
50,3,6,21,131,Kentucky,Leslie County,9877,-274,95,163,-30,-68,-1,227,9.486718594,16.2772119
50,3,6,21,133,Kentucky,Letcher County,21553,-260,233,310,-33,-77,1,243,10.74574552,14.29691463
50,3,6,21,135,Kentucky,Lewis County,13275,7,164,164,-35,0,-1,139,12.35730701,12.35730701
50,3,6,21,137,Kentucky,Lincoln County,24549,-63,329,288,6,41,-1,219,13.38459348,11.71660463
50,3,6,21,139,Kentucky,Livingston County,9194,-50,94,122,-23,-28,0,69,10.19633366,13.23353943
50,3,6,21,141,Kentucky,Logan County,27102,119,360,307,33,53,-3,277,13.31237866,11.35250069
50,3,6,21,143,Kentucky,Lyon County,8210,39,45,122,-2,-77,-3,1179,5.494170075,14.89530554
50,3,6,21,145,Kentucky,McCracken County,65418,111,734,823,21,-89,-9,1190,11.22968063,12.59131765
50,3,6,21,147,Kentucky,McCreary County,17231,-59,191,192,2,-1,-4,2003,11.06572811,11.12366386
50,3,6,21,149,Kentucky,McLean County,9207,-51,108,113,-18,-5,0,82,11.69780666,12.23937178
50,3,6,21,151,Kentucky,Madison County,92987,880,984,767,72,217,2,6469,10.63243541,8.287680854
50,3,6,21,153,Kentucky,Magoffin County,12161,-162,127,172,-21,-45,1,127,10.37412188,14.04999183
50,3,6,21,155,Kentucky,Marion County,19273,-53,236,197,-9,39,-4,504,12.22829607,10.20751833
50,3,6,21,157,Kentucky,Marshall County,31100,-102,296,435,-30,-139,1,464,9.502102661,13.96423871
50,3,6,21,159,Kentucky,Martin County,11195,-130,99,148,2,-49,-1,1420,8.792184725,13.14387211
50,3,6,21,161,Kentucky,Mason County,17070,-10,208,190,17,18,11,298,12.18155198,11.12737921
50,3,6,21,163,Kentucky,Meade County,28572,-51,271,253,10,18,-14,212,9.476352828,8.846927179
50,3,6,21,165,Kentucky,Menifee County,6489,52,61,91,8,-30,0,271,9.438341328,14.08014854
50,3,6,21,167,Kentucky,Mercer County,21933,231,248,298,-18,-50,6,128,11.36702189,13.65876017
50,3,6,21,169,Kentucky,Metcalfe County,10071,1,113,128,15,-15,-1,121,11.22089271,12.71039174
50,3,6,21,171,Kentucky,Monroe County,10650,-82,144,142,-8,2,-2,143,13.46927322,13.28219998
50,3,6,21,173,Kentucky,Montgomery County,28157,48,350,291,47,59,-10,355,12.4409057,10.34372445
50,3,6,21,175,Kentucky,Morgan County,13309,-63,105,158,-27,-53,1,1948,7.870769461,11.84363405
50,3,6,21,177,Kentucky,Muhlenberg County,30622,-189,340,394,18,-54,-2,2082,11.06896945,12.82698224
50,3,6,21,179,Kentucky,Nelson County,46233,420,552,419,100,133,-7,496,11.994003,9.10414358
50,3,6,21,181,Kentucky,Nicholas County,7269,74,84,96,0,-12,0,95,11.61504425,13.27433628
50,3,6,21,183,Kentucky,Ohio County,23994,-70,279,271,9,8,-7,307,11.61097008,11.27803904
50,3,6,21,185,Kentucky,Oldham County,66799,287,606,414,6,192,-1,4458,9.09152283,6.211040349
50,3,6,21,187,Kentucky,Owen County,10901,20,109,109,20,0,0,0,10.0082637,10.0082637
50,3,6,21,189,Kentucky,Owsley County,4415,-59,60,65,-23,-5,0,90,13.49983125,14.62481719
50,3,6,21,191,Kentucky,Pendleton County,14590,2,179,164,15,15,3,215,12.26951813,11.24134622
50,3,6,21,193,Kentucky,Perry County,25758,-450,321,409,-35,-88,5,611,12.35423161,15.74106146
50,3,6,21,195,Kentucky,Pike County,57876,-616,583,808,-58,-225,-1,1443,10.01993675,13.88697924
50,3,6,21,197,Kentucky,Powell County,12359,-12,147,154,13,-7,2,188,11.88839466,12.45450869
50,3,6,21,199,Kentucky,Pulaski County,64979,395,755,791,37,-36,-2,962,11.65456187,12.21027608
50,3,6,21,201,Kentucky,Robertson County,2108,-22,22,22,-5,0,0,57,10.38225578,10.38225578
50,3,6,21,203,Kentucky,Rockcastle County,16695,-128,164,243,20,-79,0,341,9.785786742,14.49967182
50,3,6,21,205,Kentucky,Rowan County,24460,-43,268,215,-3,53,-5,3001,10.94704164,8.782141617
50,3,6,21,207,Kentucky,Russell County,17923,133,203,224,22,-21,7,177,11.36840926,12.5444516
50,3,6,21,209,Kentucky,Scott County,57004,1036,702,437,110,265,-6,1092,12.42785823,7.736430266
50,3,6,21,211,Kentucky,Shelby County,49024,965,550,389,95,161,25,1812,11.33051101,8.013761421
50,3,6,21,213,Kentucky,Simpson County,18572,169,228,180,-6,48,3,327,12.3326572,9.736308316
50,3,6,21,215,Kentucky,Spencer County,19351,330,205,147,26,58,10,113,10.68487439,7.661836756
50,3,6,21,217,Kentucky,Taylor County,25769,255,324,302,-15,22,7,1338,12.63576624,11.77778211
50,3,6,21,219,Kentucky,Todd County,12294,-12,170,126,-3,44,5,195,13.82113821,10.24390244
50,3,6,21,221,Kentucky,Trigg County,14651,-7,153,163,-33,-10,-1,78,10.44047903,11.12286328
50,3,6,21,223,Kentucky,Trimble County,8471,3,82,94,19,-12,-1,41,9.681799398,11.09864809
50,3,6,21,225,Kentucky,Union County,14381,-90,151,160,-13,-9,-9,1655,10.46721198,11.09108554
50,3,6,21,227,Kentucky,Warren County,132896,2146,1723,1000,209,723,111,7424,13.07055673,7.585929618
50,3,6,21,229,Kentucky,Washington County,12095,72,146,132,-33,14,5,205,12.1071399,10.94618128
50,3,6,21,231,Kentucky,Wayne County,20333,-97,216,208,36,8,1,331,10.59784609,10.20533327
50,3,6,21,233,Kentucky,Webster County,12942,-109,178,142,-14,36,2,393,13.69599508,10.92601854
50,3,6,21,235,Kentucky,Whitley County,36264,163,528,473,55,55,-6,1762,14.59268984,13.07261798
50,3,6,21,237,Kentucky,Wolfe County,7157,-42,86,101,12,-15,-4,132,11.98105322,14.0707718
50,3,6,21,239,Kentucky,Woodford County,26734,243,280,232,46,48,1,495,10.52137154,8.717707844
40,3,7,22,0,Louisiana,Louisiana,4648794,-10896,58498,46343,5392,12155,3040,128857,12.56874911,9.957153066
